"","inegi.code","year","indicator","value","state","code","region","inegi leading","state long","state caps","state caps sa","state.new","state.new.long"
"2546",31,1984,"total population",1213209,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2547",31,1985,"total population",1247187,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2548",31,1986,"total population",1281208,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2549",31,1987,"total population",1315313,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2550",31,1988,"total population",1349341,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2551",31,1989,"total population",1383196,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2552",31,1990,"total population",1415248,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2553",31,1991,"total population",1445575,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2554",31,1992,"total population",1475801,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2555",31,1993,"total population",1505708,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2556",31,1994,"total population",1535267,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2557",31,1995,"total population",1564379,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2558",31,1996,"total population",1591179,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2559",31,1997,"total population",1615703,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2560",31,1998,"total population",1639642,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2561",31,1999,"total population",1662972,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2562",31,2000,"total population",1689952,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2563",31,2001,"total population",1722120,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2564",31,2002,"total population",1755676,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2565",31,2003,"total population",1789571,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2566",31,2004,"total population",1823424,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2567",31,2005,"total population",1857713,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2568",31,2006,"total population",1885599,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2569",31,2007,"total population",1907202,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2570",31,2008,"total population",1929920,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2571",31,2009,"total population",1953014,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2572",31,2010,"total population",1979695,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2573",31,2011,"total population",2010757,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2574",31,2012,"total population",2041581,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2575",31,2013,"total population",2071527,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2576",31,2014,"total population",2100817,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2577",31,2015,"total population",2128802,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2578",31,2016,"total population",2155883,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2579",31,2017,"total population",2182255,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2580",31,2018,"total population",2208236,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2581",31,2019,"total population",2233866,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2582",31,2020,"total population",2259098,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2583",31,2021,"total population",2283943,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2584",31,2022,"total population",2308370,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2585",31,2023,"total population",2332395,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2586",31,2024,"total population",2355992,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2587",31,2025,"total population",2379148,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2588",31,2026,"total population",2401833,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2589",31,2027,"total population",2424046,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2590",31,2028,"total population",2445788,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2591",31,2029,"total population",2467042,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2592",31,2030,"total population",2487794,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2593",31,2031,"total population",2508041,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2594",31,2032,"total population",2527772,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2595",31,2033,"total population",2546987,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2596",31,2034,"total population",2565676,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2597",31,2035,"total population",2583814,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2598",31,2036,"total population",2601435,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2599",31,2037,"total population",2618498,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2600",31,2038,"total population",2634998,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2601",31,2039,"total population",2650935,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2602",31,2040,"total population",2666291,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2603",31,2041,"total population",2681061,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2604",31,2042,"total population",2695212,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2605",31,2043,"total population",2708758,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2606",31,2044,"total population",2721694,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2607",31,2045,"total population",2733991,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2608",31,2046,"total population",2745654,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2609",31,2047,"total population",2756661,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2610",31,2048,"total population",2767011,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2611",31,2049,"total population",2776700,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2612",31,2050,"total population",2785722,"Yucat<e1>n","YUC","South",31,"Yucat<e1>n","YUCAT<c1>N","YUCATAN","Yucat<e1>n","Yucat<e1>n"
"2613",32,1970,"total population",990750,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2614",32,1971,"total population",1008700,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2615",32,1972,"total population",1026668,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2616",32,1973,"total population",1044264,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2617",32,1974,"total population",1061500,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2618",32,1975,"total population",1078311,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2619",32,1976,"total population",1094341,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2620",32,1977,"total population",1109446,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2621",32,1978,"total population",1123678,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2622",32,1979,"total population",1136949,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2623",32,1980,"total population",1151202,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2624",32,1981,"total population",1168730,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2625",32,1982,"total population",1187763,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2626",32,1983,"total population",1206245,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2627",32,1984,"total population",1224093,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2628",32,1985,"total population",1241268,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2629",32,1986,"total population",1257849,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2630",32,1987,"total population",1273909,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2631",32,1988,"total population",1289326,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2632",32,1989,"total population",1304021,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2633",32,1990,"total population",1316068,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2634",32,1991,"total population",1325501,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2635",32,1992,"total population",1334280,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2636",32,1993,"total population",1342251,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2637",32,1994,"total population",1349421,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2638",32,1995,"total population",1355783,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2639",32,1996,"total population",1360426,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2640",32,1997,"total population",1363429,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2641",32,1998,"total population",1365536,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2642",32,1999,"total population",1366763,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2643",32,2000,"total population",1370630,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2644",32,2001,"total population",1378314,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2645",32,2002,"total population",1386698,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2646",32,2003,"total population",1394980,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2647",32,2004,"total population",1402836,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2648",32,2005,"total population",1410658,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2649",32,2006,"total population",1424542,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2650",32,2007,"total population",1444747,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2651",32,2008,"total population",1465789,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2652",32,2009,"total population",1487129,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2653",32,2010,"total population",1508108,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2654",32,2011,"total population",1528547,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2655",32,2012,"total population",1548006,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2656",32,2013,"total population",1566677,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2657",32,2014,"total population",1584738,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2658",32,2015,"total population",1601701,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2659",32,2016,"total population",1616675,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2660",32,2017,"total population",1629789,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2661",32,2018,"total population",1642388,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2662",32,2019,"total population",1654593,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2663",32,2020,"total population",1666426,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2664",32,2021,"total population",1677911,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2665",32,2022,"total population",1689080,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2666",32,2023,"total population",1699893,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2667",32,2024,"total population",1710401,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2668",32,2025,"total population",1720628,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2669",32,2026,"total population",1730562,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2670",32,2027,"total population",1740227,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2671",32,2028,"total population",1749635,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2672",32,2029,"total population",1758786,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2673",32,2030,"total population",1767686,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2674",32,2031,"total population",1776332,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2675",32,2032,"total population",1784706,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2676",32,2033,"total population",1792811,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2677",32,2034,"total population",1800624,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2678",32,2035,"total population",1808146,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2679",32,2036,"total population",1815386,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2680",32,2037,"total population",1822330,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2681",32,2038,"total population",1828963,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2682",32,2039,"total population",1835269,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2683",32,2040,"total population",1841241,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2684",32,2041,"total population",1846870,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2685",32,2042,"total population",1852137,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2686",32,2043,"total population",1857020,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2687",32,2044,"total population",1861544,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2688",32,2045,"total population",1865684,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2689",32,2046,"total population",1869439,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2690",32,2047,"total population",1872817,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2691",32,2048,"total population",1875811,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2692",32,2049,"total population",1878452,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2693",32,2050,"total population",1880721,"Zacatecas","ZAC","Central",32,"Zacatecas","ZACATECAS","ZACATECAS","Zacatecas","Zacatecas"
"2694",NA,NA,NA,NA,"South","South","South",NA,"South","South","South","South","South"
"2695",NA,NA,NA,NA,"Central","Central","Central",NA,"Central","Central","Central","Central","Central"
"2696",NA,NA,NA,NA,"National","National","National",NA,"National","National","National","National","National"
"2697",NA,NA,NA,NA,"North","North","North",NA,"North","North","North","North","North"
"2698",NA,NA,NA,NA,"East","East","East",NA,"East","East","East","East","East"
"2699",NA,NA,NA,NA,"West","West","West",NA,"West","West","West","West","West"
